10000.000000	827.000000	10742.187500
10232.929923	830.000000	10742.187500
10471.285481	827.000000	10742.187500
10715.193052	830.000000	9765.625000
10964.781961	829.000000	10742.187500
11220.184543	828.000000	11718.750000
11481.536215	829.000000	11718.750000
11748.975549	829.000000	10742.187500
12022.644346	829.000000	12695.312500
12302.687708	829.000000	11718.750000
12589.254118	828.000000	12695.312500
12882.495517	828.000000	13671.875000
13182.567386	828.000000	12695.312500
13489.628826	829.000000	12695.312500
13803.842646	829.000000	13671.875000
14125.375446	827.000000	13671.875000
14454.397707	828.000000	13671.875000
14791.083882	827.000000	14648.437500
15135.612484	826.000000	15625.000000
15488.166189	828.000000	14648.437500
15848.931925	830.000000	15625.000000
16218.100974	828.000000	16601.562500
16595.869074	827.000000	33203.125000
16982.436525	828.000000	17578.125000
17378.008287	827.000000	17578.125000
17782.794100	827.000000	18554.687500
18197.008586	827.000000	17578.125000
18620.871367	829.000000	18554.687500
19054.607180	829.000000	19531.250000
19498.445998	829.000000	18554.687500
19952.623150	829.000000	19531.250000
20417.379447	828.000000	19531.250000
20892.961309	828.000000	21484.375000
21379.620895	830.000000	21484.375000
21877.616239	830.000000	21484.375000
22387.211386	829.000000	21484.375000
22908.676528	828.000000	22460.937500
23442.288153	830.000000	22460.937500
23988.329190	830.000000	23437.500000
24547.089157	830.000000	24414.062500
25118.864315	828.000000	24414.062500
25703.957828	828.000000	26367.187500
26302.679919	828.000000	25390.625000
26915.348039	828.000000	26367.187500
27542.287033	832.000000	27343.750000
28183.829313	833.000000	28320.312500
28840.315031	829.000000	28320.312500
29512.092267	830.000000	29296.875000
30199.517204	831.000000	29296.875000
30902.954325	831.000000	31250.000000
31622.776602	830.000000	31250.000000
32359.365693	833.000000	32226.562500
33113.112148	835.000000	32226.562500
33884.415614	834.000000	33203.125000
34673.685045	832.000000	34179.687500
35481.338923	830.000000	35156.250000
36307.805477	830.000000	36132.812500
37153.522910	831.000000	37109.375000
38018.939632	831.000000	38085.937500
38904.514499	830.000000	38085.937500
39810.717055	830.000000	40039.062500
40738.027780	834.000000	41015.625000
41686.938347	831.000000	41015.625000
42657.951880	830.000000	42968.750000
43651.583224	838.000000	43945.312500
44668.359215	830.000000	43945.312500
45708.818961	830.000000	45898.437500
46773.514129	830.000000	46875.000000
47863.009232	832.000000	46875.000000
48977.881937	830.000000	48828.125000
50118.723363	830.000000	49804.687500
51286.138399	832.000000	50781.250000
52480.746025	833.000000	52734.375000
53703.179637	830.000000	53710.937500
54954.087386	831.000000	53710.937500
56234.132519	830.000000	56640.625000
57543.993734	831.000000	56640.625000
58884.365536	831.000000	58593.750000
60255.958607	833.000000	59570.312500
61659.500186	830.000000	61523.437500
63095.734448	832.000000	63476.562500
64565.422903	832.000000	63476.562500
66069.344801	832.000000	66406.250000
67608.297539	831.000000	67382.812500
69183.097092	832.000000	68359.375000
70794.578438	832.000000	70312.500000
72443.596007	831.000000	71289.062500
74131.024130	831.000000	74218.750000
75857.757503	832.000000	76171.875000
77624.711663	831.000000	76171.875000
79432.823472	832.000000	78125.000000
81283.051616	832.000000	81054.687500
83176.377110	831.000000	82031.250000
85113.803820	832.000000	84960.937500
87096.358996	833.000000	85937.500000
89125.093813	833.000000	87890.625000
91201.083936	833.000000	89843.750000
93325.430080	832.000000	91796.875000
95499.258602	832.000000	94726.562500
97723.722096	830.000000	97656.250000
100000.000000	831.000000	98632.812500
102329.299228	831.000000	102539.062500
104712.854805	831.000000	103515.625000
107151.930524	833.000000	105468.750000
109647.819614	831.000000	109375.000000
112201.845430	833.000000	112304.687500
114815.362150	832.000000	113281.250000
117489.755494	832.000000	117187.500000
120226.443462	833.000000	120117.187500
123026.877081	832.000000	123046.875000
125892.541179	838.000000	125000.000000
128824.955169	833.000000	127929.687500
131825.673856	835.000000	130859.375000
134896.288259	834.000000	133789.062500
138038.426460	833.000000	136718.750000
141253.754462	835.000000	140625.000000
144543.977075	832.000000	142578.125000
147910.838817	837.000000	146484.375000
151356.124844	833.000000	149414.062500
154881.661891	834.000000	154296.875000
158489.319246	832.000000	158203.125000
162181.009736	836.000000	161132.812500
165958.690744	832.000000	165039.062500
169824.365246	832.000000	168945.312500
173780.082875	833.000000	171875.000000
177827.941004	833.000000	175781.250000
181970.085861	833.000000	180664.062500
186208.713666	834.000000	185546.875000
190546.071796	833.000000	188476.562500
194984.459976	831.000000	193359.375000
199526.231497	830.000000	196289.062500
204173.794467	831.000000	202148.437500
208929.613085	829.000000	208007.812500
213796.208950	832.000000	211914.062500
218776.162395	832.000000	217773.437500
223872.113857	829.000000	222656.250000
229086.765277	830.000000	226562.500000
234422.881532	831.000000	232421.875000
239883.291902	831.000000	238281.250000
245470.891568	830.000000	244140.625000
251188.643151	829.000000	249023.437500
257039.578277	830.000000	255859.375000
263026.799190	830.000000	261718.750000
269153.480393	831.000000	267578.125000
275422.870334	837.000000	273437.500000
281838.293126	831.000000	279296.875000
288403.150313	831.000000	287109.375000
295120.922667	831.000000	293945.312500
301995.172040	832.000000	299804.687500
309029.543251	831.000000	306640.625000
316227.766017	830.000000	313476.562500
323593.656930	831.000000	321289.062500
331131.121483	831.000000	329101.562500
338844.156139	832.000000	336914.062500
346736.850453	833.000000	343750.000000
354813.389234	830.000000	351562.500000
363078.054770	834.000000	360351.562500
371535.229097	831.000000	368164.062500
380189.396321	831.000000	376953.125000
389045.144994	832.000000	385742.187500
398107.170553	833.000000	395507.812500
407380.277804	831.000000	405273.437500
416869.383470	830.000000	413085.937500
426579.518802	830.000000	423828.125000
436515.832240	830.000000	432617.187500
446683.592151	830.000000	444335.937500
457088.189615	829.000000	453125.000000
467735.141287	829.000000	463867.187500
478630.092323	830.000000	477539.062500
489778.819368	831.000000	486328.125000
501187.233627	831.000000	497070.312500
512861.383991	832.000000	490234.375000
524807.460250	829.000000	479492.187500
537031.796370	829.000000	466796.875000
549540.873858	830.000000	454101.562500
562341.325190	829.000000	444335.937500
575439.937337	803.000000	428710.937500
588843.655356	829.000000	416015.625000
602559.586074	831.000000	401367.187500
616595.001861	831.000000	387695.312500
630957.344480	830.000000	373046.875000
645654.229035	829.000000	359375.000000
660693.448008	830.000000	344726.562500
676082.975392	829.000000	328125.000000
691830.970919	831.000000	312500.000000
707945.784384	834.000000	296875.000000
724435.960075	829.000000	281250.000000
741310.241301	832.000000	263671.875000
758577.575029	830.000000	246093.750000
776247.116629	830.000000	229492.187500
794328.234724	829.000000	210937.500000
812830.516164	831.000000	192382.812500
831763.771103	831.000000	173828.125000
851138.038202	833.000000	155273.437500
870963.589956	831.000000	135742.187500
891250.938134	831.000000	114257.812500
912010.839356	829.000000	93750.000000
933254.300797	829.000000	74218.750000
954992.586021	829.000000	50781.250000
977237.220956	822.000000	30273.437500
1000000.000000	824.000000	6835.937500
1023292.992281	820.000000	15625.000000
1047128.548051	824.000000	40039.062500
1071519.305237	821.000000	64453.125000
1096478.196143	822.000000	87890.625000
1122018.454302	822.000000	113281.250000
1148153.621497	823.000000	140625.000000
1174897.554939	821.000000	166992.187500
1202264.434617	821.000000	194335.937500
1230268.770812	825.000000	221679.687500
1258925.411794	822.000000	250000.000000
1288249.551693	821.000000	278320.312500
1318256.738556	823.000000	308593.750000
1348962.882592	820.000000	339843.750000
1380384.264603	825.000000	371093.750000
1412537.544623	820.000000	402343.750000
1445439.770746	822.000000	434570.312500
1479108.388168	821.000000	467773.437500
1513561.248436	823.000000	497070.312500
1548816.618912	821.000000	462890.625000
1584893.192461	821.000000	425781.250000
1621810.097359	822.000000	390625.000000
1659586.907437	819.000000	351562.500000
1698243.652462	822.000000	314453.125000
1737800.828749	822.000000	275390.625000
1778279.410039	820.000000	234375.000000
1819700.858610	820.000000	193359.375000
1862087.136663	820.000000	151367.187500
1905460.717963	830.000000	108398.437500
1949844.599758	828.000000	65429.687500
1995262.314969	828.000000	16601.562500
2041737.944669	828.000000	27343.750000
2089296.130854	829.000000	74218.750000
2137962.089502	829.000000	123046.875000
